errorGroups.id,insertId,labels.INSTANCE_UID,labels.LOG_BUCKET_NUM,labels.PROJECT_NUMBER,labels.SOURCE_ID,"'labels.""commit-sha""","'labels.""gcb-build-id""","'labels.""gcb-trigger-id""","'labels.""gcb-trigger-region""",labels.instanceId,"'labels.""managed-by""",logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.database_id,resource.labels.location,resource.labels.project_id,resource.labels.region,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,textPayload,timestamp
"'[""CPWDqLSKh4CnuAE""]",69ff3f40000a34b19a2f7ca5,,,,,3c4b3c63f67efce0cd161af5cc882ce2610a045f,"'05f9019e-0e89-4201-8d02-3a55a39d616d","'806f4336-706a-404f-82be-dd0d5c01ebfa",global,0007b734d92363905c012875fa615ed930a6c45b16c44c1f49812b439dcdd54d64a6564fcb890e07250a770489e75bd7e46fcdfcc02948d90ae77e838f08b91a698ae991465593dd5f676b740a0f,"'gcp-cloud-build-deploy-cloud-run","'projects/clickrate-477217/logs/run.googleapis.com%2Fstderr",,"'2026-05-09T14:05:52.983387050Z","'scalpyn-worker-structural",,"'us-central1","'clickrate-477217",,"'scalpyn-worker-structural-00036-849","'scalpyn-worker-structural",cloud_run_revision,ERROR,"'Traceback (most recent call last):
  File ""/app/app/tasks/collect_market_data.py"", line 191, in _inner
    await db.execute(text(""""""
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/ext/asyncio/session.py"", line 449, in execute
    result = await greenlet_spawn(
             ^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py"", line 203, in greenlet_spawn
    result = context.switch(value)
             ^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/orm/session.py"", line 2351, in execute
    return self._execute_internal(
           ^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/orm/session.py"", line 2258, in _execute_internal
    result = conn.execute(
             ^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/engine/base.py"", line 1419, in execute
    return meth(
           ^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/sql/elements.py"", line 527, in _execute_on_connection
    return connection._execute_clauseelement(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/engine/base.py"", line 1641, in _execute_clauseelement
    ret = self._execute_context(
          ^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/engine/base.py"", line 1846, in _execute_context
    return self._exec_single_context(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/engine/base.py"", line 1986, in _exec_single_context
    self._handle_dbapi_exception(
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/engine/base.py"", line 2366, in _handle_dbapi_exception
    raise exc_info[1].with_traceback(exc_info[2])
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/engine/base.py"", line 1967, in _exec_single_context
    self.dialect.do_execute(
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/engine/default.py"", line 952, in do_execute
    cursor.execute(statement, parameters)
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py"", line 585, in execute
    self._adapt_connection.await_(
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py"", line 132, in await_only
    return current.parent.switch(awaitable)  # type: ignore[no-any-return,attr-defined] # noqa: E501
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py"", line 196, in greenlet_spawn
    value = await result
            ^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py"", line 563, in _prepare_and_execute
    self._handle_exception(error)
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py"", line 513, in _handle_exception
    self._adapt_connection._handle_exception(error)
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py"", line 799, in _handle_exception
    raise error
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py"", line 550, in _prepare_and_execute
    self._rows = deque(await prepared_stmt.fetch(*parameters))
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/asyncpg/prepared_stmt.py"", line 177, in fetch
    data = await self.__bind_execute(args, 0, timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/asyncpg/prepared_stmt.py"", line 268, in __bind_execute
    data, status, _ = await self.__do_execute(
                      ^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/asyncpg/prepared_stmt.py"", line 257, in __do_execute
    return await executor(protocol)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File ""asyncpg/protocol/protocol.pyx"", line 205, in bind_execute","'2026-05-09T14:05:52.668849Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52b4dd;b=611034922472440d996701ab4475db58;m=5eeb3e4278;t=6516301ce8259;x=7e376d451829689b-0@a9","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:06:02.644980425Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:05:52.635 UTC [692178]: [1-1] db=scalpyn,user=postgres,host=[local] ERROR:  canceling statement due to user request","'2026-05-09T14:05:52.635597Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52b326;b=611034922472440d996701ab4475db58;m=5ee3d4c49e;t=65162fa65047e;x=c6b1c67f86815658-0@ab","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:04:02.387041587Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:03:53.422 UTC [691988]: [6-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:03:53.422862Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52b2bb;b=611034922472440d996701ab4475db58;m=5ee2131e20;t=65162f8a35e01;x=ed719d43f45086a6-0@aa","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:03:32.576104404Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:03:29.831 UTC [691988]: [1-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:03:29.832090Z"
"'[""CIaUi4fY3-nCJw""]",69ff3e8a000e49622b8827ee,,,,,3c4b3c63f67efce0cd161af5cc882ce2610a045f,"'05f9019e-0e89-4201-8d02-3a55a39d616d","'806f4336-706a-404f-82be-dd0d5c01ebfa",global,0007b734d92363905c012875fa615ed930a6c45b16c44c1f49812b439dcdd54d64a6564fcb890e07250a770489e75bd7e46fcdfcc02948d90ae77e838f08b91a698ae991465593dd5f676b740a0f,"'gcp-cloud-build-deploy-cloud-run","'projects/clickrate-477217/logs/run.googleapis.com%2Fstderr",,"'2026-05-09T14:02:50.977144817Z","'scalpyn-worker-structural",,"'us-central1","'clickrate-477217",,"'scalpyn-worker-structural-00036-849","'scalpyn-worker-structural",cloud_run_revision,ERROR,"'Traceback (most recent call last):
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/pool/base.py"", line 373, in _close_connection
    self._dialect.do_terminate(connection)
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py"", line 1127, in do_terminate
    dbapi_connection.terminate()
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/connectors/asyncio.py"", line 402, in terminate
    self.await_(asyncio.shield(self._terminate_graceful_close()))  # type: ignore[attr-defined] # noqa: E501
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py"", line 132, in await_only
    return current.parent.switch(awaitable)  # type: ignore[no-any-return,attr-defined] # noqa: E501
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py"", line 196, in greenlet_spawn
    value = await result
            ^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py"", line 912, in _terminate_graceful_close
    await self._connection.close(timeout=2)
  File ""/usr/local/lib/python3.12/site-packages/asyncpg/connection.py"", line 1513, in close
    await self._protocol.close(timeout)
  File ""asyncpg/protocol/protocol.pyx"", line 617, in close
  File ""asyncpg/protocol/protocol.pyx"", line 650, in asyncpg.protocol.protocol.BaseProtocol._request_cancel
  File ""/usr/local/lib/python3.12/site-packages/asyncpg/connection.py"", line 1682, in _cancel_current_command
    self._cancellations.add(self._loop.create_task(self._cancel(waiter)))
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/asyncio/base_events.py"", line 455, in create_task
    self._check_closed()
  File ""/usr/local/lib/python3.12/asyncio/base_events.py"", line 545, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed","'2026-05-09T14:02:50.936290Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52b239;b=611034922472440d996701ab4475db58;m=5ee0462f97;t=65162f6d66f78;x=c756ad30bee36123-0@a8","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:03:03.697816836Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:02:48.300 UTC [691837]: [36-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:02:48.300336Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52b195;b=611034922472440d996701ab4475db58;m=5edea7f72d;t=65162f538370e;x=bef06c119907983a-0@ai","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:02:32.659619311Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:02:27.896 UTC [691837]: [31-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:02:27.898298Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52b195;b=611034922472440d996701ab4475db58;m=5edea7f72d;t=65162f538370e;x=bef06c119907983a-0@a7","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:02:32.659619311Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:02:24.707 UTC [691837]: [26-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:02:24.709299Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52b195;b=611034922472440d996701ab4475db58;m=5edea7f72d;t=65162f538370e;x=bef06c119907983a-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:02:32.659619311Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:02:21.708 UTC [691837]: [21-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:02:21.708871Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52b169;b=611034922472440d996701ab4475db58;m=5ede460ffa;t=65162f4d64fdb;x=c0b522fa75f2e3d8-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:02:04.095714360Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:02:03.009 UTC [691837]: [16-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:02:03.009624Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52b0d4;b=611034922472440d996701ab4475db58;m=5edd55d9eb;t=65162f3e619cb;x=43c4f9cd5f582afc-0@a1","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:02:03.284025083Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:01:40.851 UTC [691837]: [11-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:01:40.852171Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52b071;b=611034922472440d996701ab4475db58;m=5edae89e08;t=65162f178dde9;x=4eb9bad3d7b3e882-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:01:39.684384910Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:01:05.884 UTC [691837]: [6-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:01:05.884755Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52aff7;b=611034922472440d996701ab4475db58;m=5ed8edcbdd;t=65162ef7e0bbe;x=9f406b0bc0c8f52a-0@ab","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:01:00.637974893Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:01:00.137 UTC [691837]: [1-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:01:00.137937Z"
"'[""CIaUi4fY3-nCJw""]",69ff3e0e0003664aa990bdbf,,,,,3c4b3c63f67efce0cd161af5cc882ce2610a045f,"'05f9019e-0e89-4201-8d02-3a55a39d616d","'806f4336-706a-404f-82be-dd0d5c01ebfa",global,0007b734d92363905c012875fa615ed930a6c45b16c44c1f49812b439dcdd54d64a6564fcb890e07250a770489e75bd7e46fcdfcc02948d90ae77e838f08b91a698ae991465593dd5f676b740a0f,"'gcp-cloud-build-deploy-cloud-run","'projects/clickrate-477217/logs/run.googleapis.com%2Fstderr",,"'2026-05-09T14:00:46.390042692Z","'scalpyn-worker-structural",,"'us-central1","'clickrate-477217",,"'scalpyn-worker-structural-00036-849","'scalpyn-worker-structural",cloud_run_revision,ERROR,"'Traceback (most recent call last):
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/pool/base.py"", line 373, in _close_connection
    self._dialect.do_terminate(connection)
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py"", line 1127, in do_terminate
    dbapi_connection.terminate()
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/connectors/asyncio.py"", line 402, in terminate
    self.await_(asyncio.shield(self._terminate_graceful_close()))  # type: ignore[attr-defined] # noqa: E501
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py"", line 132, in await_only
    return current.parent.switch(awaitable)  # type: ignore[no-any-return,attr-defined] # noqa: E501
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py"", line 196, in greenlet_spawn
    value = await result
            ^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py"", line 912, in _terminate_graceful_close
    await self._connection.close(timeout=2)
  File ""/usr/local/lib/python3.12/site-packages/asyncpg/connection.py"", line 1513, in close
    await self._protocol.close(timeout)
  File ""asyncpg/protocol/protocol.pyx"", line 617, in close
  File ""asyncpg/protocol/protocol.pyx"", line 650, in asyncpg.protocol.protocol.BaseProtocol._request_cancel
  File ""/usr/local/lib/python3.12/site-packages/asyncpg/connection.py"", line 1682, in _cancel_current_command
    self._cancellations.add(self._loop.create_task(self._cancel(waiter)))
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/asyncio/base_events.py"", line 455, in create_task
    self._check_closed()
  File ""/usr/local/lib/python3.12/asyncio/base_events.py"", line 545, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed","'2026-05-09T14:00:46.222794Z"
"'[""CIaUi4fY3-nCJw""]",69ff3e0e00035e7eb15d5a70,,,,,3c4b3c63f67efce0cd161af5cc882ce2610a045f,"'05f9019e-0e89-4201-8d02-3a55a39d616d","'806f4336-706a-404f-82be-dd0d5c01ebfa",global,0007b734d92363905c012875fa615ed930a6c45b16c44c1f49812b439dcdd54d64a6564fcb890e07250a770489e75bd7e46fcdfcc02948d90ae77e838f08b91a698ae991465593dd5f676b740a0f,"'gcp-cloud-build-deploy-cloud-run","'projects/clickrate-477217/logs/run.googleapis.com%2Fstderr",,"'2026-05-09T14:00:46.390042692Z","'scalpyn-worker-structural",,"'us-central1","'clickrate-477217",,"'scalpyn-worker-structural-00036-849","'scalpyn-worker-structural",cloud_run_revision,ERROR,"'Traceback (most recent call last):
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/pool/base.py"", line 373, in _close_connection
    self._dialect.do_terminate(connection)
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py"", line 1127, in do_terminate
    dbapi_connection.terminate()
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/connectors/asyncio.py"", line 402, in terminate
    self.await_(asyncio.shield(self._terminate_graceful_close()))  # type: ignore[attr-defined] # noqa: E501
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py"", line 132, in await_only
    return current.parent.switch(awaitable)  # type: ignore[no-any-return,attr-defined] # noqa: E501
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py"", line 196, in greenlet_spawn
    value = await result
            ^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py"", line 912, in _terminate_graceful_close
    await self._connection.close(timeout=2)
  File ""/usr/local/lib/python3.12/site-packages/asyncpg/connection.py"", line 1513, in close
    await self._protocol.close(timeout)
  File ""asyncpg/protocol/protocol.pyx"", line 617, in close
  File ""asyncpg/protocol/protocol.pyx"", line 650, in asyncpg.protocol.protocol.BaseProtocol._request_cancel
  File ""/usr/local/lib/python3.12/site-packages/asyncpg/connection.py"", line 1682, in _cancel_current_command
    self._cancellations.add(self._loop.create_task(self._cancel(waiter)))
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/asyncio/base_events.py"", line 455, in create_task
    self._check_closed()
  File ""/usr/local/lib/python3.12/asyncio/base_events.py"", line 545, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed","'2026-05-09T14:00:46.220798Z"
